date, pm25, pm10, o3, no2, so2, co
2021/10/1, 107, 76, 206, 3, 11, 
2021/10/2, 107, 76, 247, 3, 12, 
2021/10/3, 107, 76, 474, , 14, 
2021/10/30, 107, 75, 141, , 28, 1
2021/10/31, 107, 75, 152, 15, 30, 1
2021/11/1, 107, 75, 164, 9, 31, 1
2021/11/2, 107, 75, 159, 9, 32, 1
2021/11/3, 107, 75, 150, 4, 33, 1
2021/11/4, 107, 75, 420, 5, 34, 1
2021/11/5, 107, 75, 280, , 35, 
2021/11/6, 107, 75, 294, , 34, 
2021/11/7, 107, 75, 300, , 35, 
2021/11/8, 107, 75, 298, , 34, 
2021/11/9, 107, 75, 262, , 33, 
2021/11/10, 107, 75, 249, , 33, 
2021/11/11, 107, 75, 420, , 33, 
2021/11/12, 116, 75, 453, , 34, 
2021/11/13, 120, 75, 451, , 36, 
2021/11/14, 107, 75, 413, 5, 35, 500
2021/11/15, 107, 80, 165, 15, 22, 290
2021/11/16, 210, 75, 379, 15, 16, 2
2021/11/17, 111, 75, 500, 4, 23, 2
2021/11/18, 107, 75, 427, , 27, 2
2021/11/19, 107, 75, , , 26, 
2021/11/20, 107, 75, , , 28, 
2021/11/21, 107, 75, , , 28, 
2021/11/22, 107, 75, , , 25, 
2021/11/23, 107, 75, , , 16, 
2021/11/24, 107, 75, , , 16, 
2021/11/25, 107, 75, , , 22, 
2021/11/26, 107, 75, , , 20, 
2021/11/27, 107, 75, , , 21, 
2021/11/28, 107, 75, , , 19, 
2021/11/29, 107, 75, , , 18, 
2021/11/30, 107, 75, , , 19, 
2021/12/1, 107, 75, , , 18, 
2021/12/2, 107, 75, , , 19, 
2021/12/3, 107, 75, , , 18, 
2021/12/4, 107, 75, , , 13, 
2021/12/5, 107, 75, , , 12, 
2021/12/6, 107, 75, , , 12, 
2021/12/7, 107, 75, , , 11, 
2021/12/8, 107, 75, , , 11, 
2021/12/9, 107, 75, , , 11, 
2021/12/10, 107, 75, , , 11, 
2021/12/11, 107, 75, , , 11, 
2021/12/12, 107, 75, , , 11, 
2021/12/13, 107, 75, , , 11, 
2021/12/14, 107, 75, , , 11, 
2021/12/15, 107, 75, , , 11, 
2021/12/16, 107, 75, , , 11, 
2021/12/17, 107, 75, , , 12, 
2021/12/18, 107, 75, , , 11, 
2021/12/19, 107, 75, , , 12, 
2021/12/20, 107, 75, , , 12, 
2021/12/21, 107, 75, , , 12, 
2021/12/22, 107, 75, , , 12, 
2021/12/23, 107, , , , 11, 
2021/7/1, 131, 75, 331, 3, 17, 
2021/7/2, 126, 75, 286, 3, 17, 
2021/7/3, 125, 75, 294, 3, 17, 
2021/7/4, 122, 75, 267, 3, 17, 
2021/7/5, 129, 75, 57, 3, 17, 
2021/7/6, 131, 75, 60, 3, 17, 
2021/7/7, 129, 79, 79, 3, 37, 
2021/7/8, 134, 74, 74, 3, 41, 
2021/7/9, 108, 75, 78, 3, 11, 
2021/7/10, 107, 75, 98, 3, 5, 
2021/7/11, 107, 75, 97, 3, 1, 
2021/7/12, 107, 75, 32, 3, , 
2021/7/13, 107, 75, 32, 3, , 
2021/7/14, 107, 75, 39, 3, , 
2021/7/15, 107, 81, 234, 3, 29, 
2021/7/16, 134, 74, 237, 3, 26, 
2021/7/17, 106, 73, 16, 3, 17, 
2021/7/18, 107, 75, 16, 3, 17, 
2021/7/19, 107, 75, 14, 3, 17, 
2021/7/20, 107, 75, 11, 3, 17, 
2021/7/21, 107, 75, 11, 3, 16, 
2021/7/22, 107, 75, 12, 3, 16, 
2021/7/23, 107, 75, 11, 3, 16, 
2021/7/24, 107, 75, 11, 3, 16, 
2021/7/25, 107, 75, 95, 3, 26, 
2021/7/26, 107, 75, 109, 3, 27, 
2021/7/27, 107, 75, 101, 3, 27, 
2021/7/28, 107, 75, 99, 3, 27, 
2021/7/29, 107, 75, 104, 3, 27, 
2021/7/30, 107, 75, 103, 3, 27, 
2021/7/31, 107, 75, 100, 3, 26, 
2021/8/1, 107, 75, 102, 3, 18, 
2021/8/2, 107, 76, 42, 3, 11, 
2021/8/3, 107, 75, 49, 3, 11, 
2021/8/4, 107, 79, 150, 3, 12, 
2021/8/5, 129, 77, 3, 3, , 
2021/8/6, 133, 73, 249, 3, 20, 
2021/8/7, 130, 76, 113, 3, 21, 
2021/8/8, 147, 79, 150, 3, 13, 
2021/8/9, 186, 75, 171, 3, 5, 
2021/8/10, 118, 75, 262, 3, 5, 
2021/8/11, 107, 72, 11, 3, 5, 
2021/8/12, 80, 75, 9, 3, 6, 
2021/8/13, 119, 74, 8, 3, 6, 
2021/8/14, 111, 78, 9, 3, 6, 
2021/8/15, 133, 73, 9, 3, 6, 
2021/8/16, 125, 75, 9, 3, 6, 
2021/8/17, 133, 76, 8, 3, 6, 
2021/8/18, 135, 75, 8, 3, 6, 
2021/8/19, 129, 74, 8, 3, 6, 
2021/8/20, 120, 74, 7, 3, 5, 
2021/8/21, 112, 74, 7, 3, 5, 
2021/8/22, 129, 70, 6, 3, 5, 
2021/8/23, 132, 75, 5, 3, 5, 
2021/8/24, 95, 76, 6, 3, 5, 
2021/8/25, 120, 75, 11, 3, 4, 
2021/8/26, 113, 77, 15, 3, 4, 3
2021/8/27, 107, 76, 17, 3, 5, 3
2021/8/28, 110, 76, 15, 3, 5, 3
2021/8/29, 116, 75, 16, 3, 4, 3
2021/8/30, 108, 76, 13, 3, 5, 3
2021/8/31, 117, 75, 11, 3, 5, 3
2021/9/1, 113, 75, 134, 3, 6, 2
2021/9/2, 114, 75, 11, 3, 5, 
2021/9/3, 105, 77, 8, 3, 5, 
2021/9/4, 110, 75, 6, 3, 5, 
2021/9/5, 107, 75, 6, 3, 5, 
2021/9/6, 108, 75, 5, 3, 5, 
2021/9/7, 109, 75, 4, 3, 5, 
2021/9/8, 112, 75, 3, 3, 4, 
2021/9/9, 105, 75, 3, 3, 3, 
2021/9/10, 112, 75, 3, 3, 4, 
2021/9/11, 108, 75, 3, 3, 4, 
2021/9/12, 114, 75, 2, 3, 4, 
2021/9/13, 109, 75, 3, 3, 4, 
2021/9/14, 109, 75, 3, 3, 4, 
2021/9/15, 114, 75, 3, 3, 4, 
2021/9/16, 114, 75, 4, 3, 4, 
2021/9/17, 106, 78, 180, 3, 8, 
2021/9/18, 104, 74, 169, 3, 7, 
2021/9/19, 116, 74, 138, 3, 7, 
2021/9/20, 107, 74, 119, 3, 6, 
2021/9/21, 107, 75, 101, 3, 6, 
2021/9/22, 107, 76, 106, 3, 6, 
2021/9/23, 107, 75, 117, 3, 7, 
2021/9/24, 107, 75, 87, 3, 7, 
2021/9/25, 107, 74, 105, 3, 7, 
2021/9/26, 107, 75, 84, 3, 7, 
2021/9/27, 107, 75, 96, 3, 8, 
2021/9/28, 107, 75, 76, 3, 8, 
2021/9/29, 107, 75, 107, 3, 9, 
2021/4/1, 122, 78, 31, 4, 17, 13
2021/4/2, 128, 77, 39, 5, 19, 10
2021/4/3, 123, 76, 46, 6, 23, 9
2021/4/4, 87, 80, 40, 6, 23, 12
2021/4/5, 111, 82, 45, 6, 23, 15
2021/4/6, 87, 80, 38, 6, 23, 16
2021/4/7, 115, 80, 21, 5, 20, 14
2021/4/8, 120, 79, 17, 6, 17, 10
2021/4/9, 158, 84, 17, 6, 20, 10
2021/4/10, 104, 85, 17, 6, 20, 10
2021/4/11, 107, 85, 15, 6, 20, 10
2021/4/12, 107, 85, 12, 6, 19, 10
2021/4/13, 107, 85, 12, 6, 19, 10
2021/4/14, 107, 87, 14, 4, 16, 9
2021/4/15, 118, 80, 19, 5, 18, 10
2021/4/16, 105, 60, 14, 6, 19, 10
2021/4/17, 80, 60, 15, 6, 20, 10
2021/4/18, 80, 60, 14, 6, 19, 10
2021/4/19, 80, 60, 15, 6, 19, 10
2021/4/20, 80, 64, 18, 4, 17, 10
2021/4/21, 85, 67, 20, 4, 16, 12
2021/4/22, 83, 67, 19, 4, 16, 12
2021/4/23, 83, 67, 19, 4, 16, 12
2021/4/24, 83, 67, 19, 4, 16, 12
2021/4/25, 83, 67, 19, 4, 16, 12
2021/4/26, 83, 67, 19, 4, 16, 12
2021/4/27, 83, 67, 18, 4, 16, 12
2021/4/28, 83, 67, 26, 4, 16, 12
2021/4/29, 83, 67, 19, 4, 16, 12
2021/4/30, 83, 67, 19, 4, 16, 12
2021/5/1, 83, 67, 19, 4, 16, 12
2021/5/2, 83, 67, 282, 9, 16, 12
2021/5/3, 84, 75, 26, 40, 19, 
2021/5/4, 107, 75, 38, 36, 19, 
2021/5/5, 107, 75, 38, 43, 22, 
2021/5/6, 107, 75, 38, 53, 23, 
2021/5/7, 107, 75, 41, 41, 24, 
2021/5/8, 107, 75, 43, 37, 25, 
2021/5/9, 107, 75, 44, 46, 25, 
2021/5/10, 107, 75, 46, 44, 25, 
2021/5/11, 107, 75, 500, 37, 25, 
2021/5/12, 107, 75, 272, 39, 25, 
2021/5/13, 107, 75, 39, 47, 25, 
2021/5/14, 107, 75, 73, 51, 25, 
2021/5/15, 107, 75, 454, 28, 24, 
2021/5/16, 107, 75, 40, 62, 23, 
2021/5/17, 107, 75, 25, 51, 23, 
2021/5/18, 107, 75, 123, 57, 24, 
2021/5/19, 107, 75, 38, 55, 25, 
2021/5/20, 107, 75, 61, 45, 25, 
2021/5/21, 107, 75, 44, 44, 26, 
2021/5/22, 107, 75, 34, 42, 26, 
2021/5/23, 107, 75, 28, 50, 26, 
2021/5/24, 107, 89, 35, 29, 25, 
2021/5/25, 121, 93, 140, 42, 25, 
2021/5/26, 90, 75, 403, 41, 26, 
2021/5/27, 107, 75, 143, 21, 26, 
2021/5/28, 107, 75, 132, 49, 26, 
2021/5/29, 107, 75, 124, 26, 26, 
2021/5/30, 107, 75, 336, 43, 25, 
2021/5/31, 107, 75, 175, 32, 26, 
2021/6/1, 107, 75, 115, 44, 26, 
2021/6/2, 107, 75, 170, 38, 26, 
2021/6/3, 107, 75, 154, 45, 26, 
2021/6/4, 107, 75, 92, 21, 25, 
2021/6/5, 107, 75, 84, 34, 25, 
2021/6/6, 107, 75, 83, 47, 25, 
2021/6/7, 107, 75, 67, 54, 24, 
2021/6/8, 107, 75, 140, 54, 24, 
2021/6/9, 107, 75, 34, 50, 24, 
2021/6/10, 107, 75, 34, 44, 24, 
2021/6/11, 107, 75, 177, 45, 24, 289
2021/6/12, 107, 75, 182, 60, 24, 
2021/6/13, 107, 75, 256, 34, 25, 
2021/6/14, 107, 75, 21, 48, 25, 
2021/6/15, 107, 66, 38, 6, 24, 
2021/6/16, 82, 55, 31, 5, 16, 1
2021/6/17, 113, 29, 17, 5, 10, 1
2021/6/18, 78, 29, 10, 5, 9, 1
2021/6/19, 75, 29, 9, 5, 9, 1
2021/6/20, 109, 34, 9, 3, 9, 1
2021/6/21, 96, 39, 8, 1, 11, 1
2021/6/22, 81, 55, 34, 3, 13, 1
2021/6/23, 109, 75, 14, 6, 16, 
2021/6/24, 135, 77, 48, 5, 16, 
2021/6/25, 141, 73, 34, 5, 17, 
2021/6/26, 177, 75, 7, 6, , 
2021/6/27, 128, 75, 8, 6, , 
2021/6/28, 126, 75, 6, 6, , 
2021/6/29, 121, 75, 5, 6, , 
2021/6/30, 123, 74, 353, 4, 20, 
2021/1/4, 40, 45, 4, , 7, 15
2021/1/5, 42, 46, 4, , 7, 16
2021/1/6, 40, 46, 4, , 7, 16
2021/1/7, 46, 44, 4, , 7, 18
2021/1/8, 48, 46, 4, , 7, 16
2021/1/15, 26, 46, 4, , 7, 16
2021/1/16, 33, 46, 4, , 7, 18
2021/1/17, 40, 45, 4, , 7, 15
2021/1/18, 28, 45, 4, , 7, 18
2021/1/19, 39, 45, 4, , 7, 19
2021/1/20, 30, 45, 4, , 6, 16
2021/1/21, 41, 46, 4, , 7, 17
2021/1/22, 35, 45, 4, , 7, 18
2021/1/23, 34, 45, 4, , 7, 17
2021/1/24, 33, 45, 4, , 6, 17
2021/1/25, 36, 46, 4, , 6, 17
2021/1/26, 34, 45, 4, , 6, 19
2021/1/27, 32, , , , , 
2021/1/29, 37, 45, 4, , 6, 20
2021/1/30, 33, 45, 4, , 7, 23
2021/1/31, 34, 45, 4, , 6, 19
2021/2/1, 34, 45, 4, , 6, 19
2021/2/2, 32, 45, 4, , 6, 20
2021/2/3, 34, 46, 4, , 7, 21
2021/2/4, 37, 45, 4, , 6, 17
2021/2/5, 32, 46, 4, , 6, 18
2021/2/6, 36, 45, 4, , 6, 17
2021/2/7, 27, 45, 4, , 5, 19
2021/2/8, 28, 45, 4, , 6, 19
2021/2/9, 34, 46, 4, , 7, 25
2021/2/10, 41, 46, 4, , 7, 24
2021/2/11, 41, 46, 4, , 7, 23
2021/2/12, 39, , , , , 
2021/2/26, 81, 50, 6, 2, 9, 14
2021/2/27, 70, 52, 6, 3, 9, 18
2021/2/28, 170, 52, 8, 3, 10, 19
2021/3/1, 147, 56, 8, 3, 10, 19
2021/3/2, 87, 67, 11, 5, 12, 18
2021/3/3, 117, 74, 11, 5, 13, 17
2021/3/4, 135, 76, 10, 5, 12, 19
2021/3/5, 130, 75, 10, 4, 12, 13
2021/3/6, 110, 78, 7, 3, 10, 19
2021/3/7, 74, 81, 9, 3, 10, 19
2021/3/8, 86, 88, 11, 4, 10, 15
2021/3/9, 110, , , , , 
2021/3/24, 132, 89, 16, 5, 16, 25
2021/3/25, 145, 98, 18, 5, 16, 21
2021/3/26, 179, 91, 20, 5, 16, 23
2021/3/27, 131, 92, 18, 5, 17, 25
2021/3/28, 132, 92, 21, 5, 17, 20
2021/3/29, 132, 92, 19, 5, 17, 18
2021/3/30, 132, 95, 21, 5, 17, 18
2021/3/31, 146, 88, 54, 4, 20, 18
2020/10/1, 51, , 4, , 8, 12
2020/10/2, 65, , 4, , 8, 12
2020/10/3, 82, , , , , 
2020/10/7, 97, , 4, , 8, 12
2020/10/8, 72, , 4, , 8, 15
2020/10/9, 97, , 4, , 8, 15
2020/10/10, 105, , 4, , 8, 14
2020/10/11, 77, , 82, 1, 8, 14
2020/10/12, 68, , 4, , 8, 14
2020/10/13, 86, , 4, , 14, 16
2020/10/14, 163, , 4, , 8, 13
2020/10/15, 49, , 4, , 8, 16
2020/10/16, 60, , 4, , 8, 14
2020/10/17, 60, , 4, , 8, 12
2020/10/18, 51, , 4, , 8, 11
2020/10/19, 54, , 4, , 8, 12
2020/10/20, 67, , 4, , 8, 12
2020/10/21, 69, , 4, , 8, 15
2020/10/22, 79, , 4, , 8, 15
2020/10/23, 73, , 4, , 8, 14
2020/10/24, 81, , 4, , 8, 13
2020/10/25, 77, , 4, , 8, 14
2020/10/26, 90, , 4, , 8, 17
2020/10/27, 119, , 4, , 8, 16
2020/10/28, 109, , 4, , 8, 15
2020/10/29, 114, , 4, , 8, 15
2020/10/30, 110, , 4, , 8, 18
2020/10/31, 108, , 4, , 8, 17
2020/11/1, 101, , 4, , 8, 19
2020/11/2, 119, , 4, , 8, 17
2020/11/3, 132, , 4, , 8, 19
2020/11/4, 127, , 4, , 8, 19
2020/11/5, 126, , 4, , 8, 18
2020/11/6, 111, , 4, , 8, 18
2020/11/7, 123, , 4, , 7, 18
2020/11/8, 116, , 4, , 8, 19
2020/11/9, 124, , 4, , 7, 19
2020/11/10, 129, , 4, , 7, 19
2020/11/11, 143, , 4, , 7, 17
2020/11/12, 132, , 4, , 8, 20
2020/11/13, 118, , 4, , 8, 19
2020/11/14, 122, , 4, , 8, 17
2020/11/15, 125, , 4, , 8, 17
2020/11/16, 120, , 4, , 7, 18
2020/11/17, 137, , 4, , 7, 16
2020/11/18, 131, , 4, , 7, 12
2020/11/19, 110, , 4, , 7, 12
2020/11/20, 98, , 4, , 7, 13
2020/11/21, 94, , 4, , 7, 12
2020/11/22, 88, , 4, , 7, 14
2020/11/23, 57, , 4, , 7, 12
2020/11/24, 62, , 4, , 7, 15
2020/11/25, 67, , 4, , 7, 14
2020/11/26, 65, , 4, , 7, 14
2020/11/27, 36, , 4, , 6, 13
2020/11/28, 31, , 4, , 7, 13
2020/11/29, 11, , , , , 
2020/12/5, 34, , 4, , 7, 14
2020/12/6, 44, , 4, , 7, 15
2020/12/7, 47, , 4, , 7, 16
2020/12/8, 37, , 4, , 7, 16
2020/12/9, 40, , 4, , 7, 14
2020/12/10, 49, , 4, , 7, 14
2020/12/11, 93, , 4, , 8, 13
2020/12/12, 58, , 4, , 8, 13
2020/12/15, 139, , 4, , 8, 14
2020/12/17, 71, , 4, , 8, 15
2020/12/18, 53, , 4, , 8, 16
2020/12/19, 43, , 4, , 7, 15
2020/12/20, 40, , 4, , 7, 14
2020/12/21, 34, 68, 4, , 7, 15
2020/12/22, 61, , 4, , 7, 18
2020/12/23, 29, , 4, , 8, 14
2020/12/24, 58, , 4, , 7, 17
2020/12/25, 37, 286, 4, , 7, 18
2020/12/26, 45, 45, 4, , 7, 15
2020/12/27, 42, 45, 4, , 7, 14
2020/12/28, 21, 47, 4, , 7, 15
2020/12/29, 38, 46, 4, , 7, 16
2020/12/30, 39, 45, 4, , 7, 18
2020/12/31, 44, 46, 4, , 7, 17
2021/1/1, 41, 45, 4, , 7, 16
2021/1/2, 39, 46, 4, , 7, 15
2021/1/3, 37, 46, 4, , 7, 16
2020/7/1, 30, 19, 4, , , 8
2020/7/2, 28, 12, 4, , , 8
2020/7/3, 22, 15, 4, , , 8
2020/7/4, 20, 29, 4, , , 8
2020/7/5, 32, 34, 4, , , 8
2020/7/6, 39, 31, 4, , , 8
2020/7/7, 31, 33, 4, , , 8
2020/7/8, 33, 30, 4, , , 8
2020/7/9, 35, 26, 4, , , 8
2020/7/10, 32, 25, 4, , , 8
2020/7/11, 35, 19, 4, , , 9
2020/7/12, 29, 23, 4, , , 9
2020/7/13, 29, 20, 4, , , 10
2020/7/14, 29, 16, 4, , , 9
2020/7/15, 24, 14, 4, , , 9
2020/7/16, 22, 24, 4, , , 10
2020/7/17, 32, 27, 4, , , 9
2020/7/18, 39, 28, 4, , , 9
2020/7/19, 36, 28, 4, , , 9
2020/7/20, 35, 27, 4, , , 9
2020/7/21, 38, 24, 4, , , 9
2020/7/22, 35, 22, 4, , , 9
2020/7/23, 31, 27, 4, , , 10
2020/7/24, 38, 25, 4, , , 11
2020/7/25, 48, , , , , 
2020/8/5, 27, 17, 4, , 7, 9
2020/8/6, 23, 27, 4, , 7, 9
2020/8/7, 34, 29, 4, , 7, 9
2020/8/8, 34, 33, 4, , 7, 9
2020/8/9, 38, 28, 4, , 7, 9
2020/8/10, 36, 29, 4, , 7, 9
2020/8/11, 32, 24, 4, , 7, 9
2020/8/12, 31, , , , , 
2020/8/16, 1, , , , , 
2020/8/18, 32, 19, , , , 
2020/8/19, 26, 21, 4, , 7, 10
2020/8/20, 27, 19, 4, , 7, 9
2020/8/21, 25, 21, 4, , 7, 9
2020/8/22, 30, 19, 4, , 7, 9
2020/8/23, 31, 21, 4, , 7, 9
2020/8/24, 32, 21, 4, , 7, 9
2020/8/25, 33, 20, 4, , 7, 10
2020/8/26, 28, 18, 4, , 7, 9
2020/8/27, 25, 16, 4, , 7, 10
2020/8/28, 24, 14, 4, , 7, 10
2020/8/29, 28, 19, 4, , 7, 10
2020/8/30, 27, 20, 4, , 6, 9
2020/8/31, 29, 24, 4, , 7, 11
2020/9/1, 40, 40, 4, , 7, 12
2020/9/2, 50, 31, 4, , 7, 11
2020/9/3, 47, 38, 4, , 10, 12
2020/9/4, 67, 43, 4, , 8, 12
2020/9/5, 70, 57, 4, , 8, 12
2020/9/6, 94, , 4, , 7, 12
2020/9/7, 36, , 4, , 7, 11
2020/9/8, 43, , 4, , 7, 11
2020/9/9, 50, , 4, , 7, 12
2020/9/10, 43, , 4, , 8, 13
2020/9/11, 61, , 4, , 7, 13
2020/9/12, 37, , 4, , 7, 10
2020/9/13, 28, , 4, , 7, 11
2020/9/14, 40, , 4, , 8, 12
2020/9/15, 33, , 4, , 8, 12
2020/9/16, 35, , 4, , 7, 13
2020/9/17, 38, , 4, , 8, 14
2020/9/18, 46, , 4, , 8, 13
2020/9/19, 47, , 4, , 8, 13
2020/9/20, 46, , 4, , 8, 14
2020/9/21, 58, , 4, , 7, 14
2020/9/22, 51, , 4, , 7, 11
2020/9/23, 20, , 4, , 7, 13
2020/9/24, 47, , 4, , 14, 20
2020/9/25, 151, , 4, , 8, 10
2020/9/26, 33, , 4, , 8, 11
2020/9/27, 42, , 4, , 8, 12
2020/9/28, 59, , 4, , 8, 13
2020/9/29, 59, , 4, , 8, 12
2020/9/30, 75, , 4, , 8, 11
2020/4/1, 58, 46, 8, 3, 11, 8
2020/4/2, 60, 48, 6, 4, 12, 8
2020/4/3, 58, 49, 3, 4, 10, 8
2020/4/4, 55, 53, 3, 4, 10, 8
2020/4/5, 62, 39, , 1, 11, 7
2020/4/6, 52, 58, , 1, 12, 7
2020/4/7, 59, 54, , 1, 12, 7
2020/4/8, 69, 55, , 1, 12, 7
2020/4/9, 65, 49, , 1, 11, 7
2020/4/10, 57, 47, , 1, 11, 7
2020/4/11, 57, 54, , 1, 12, 7
2020/4/12, 55, 50, , 1, 11, 8
2020/4/13, 58, 51, , 1, 11, 8
2020/4/14, 61, 47, , 1, 12, 8
2020/4/15, 59, 32, , 1, 11, 7
2020/4/16, 53, 33, , 1, 11, 7
2020/4/17, 50, 38, , 1, 10, 7
2020/4/18, 46, 41, , 1, 11, 7
2020/4/19, 48, 45, , 1, 11, 8
2020/4/20, 53, 40, , 1, 11, 7
2020/4/21, 51, 38, , 1, 13, 7
2020/4/22, 64, 44, , , 16, 9
2020/4/23, 64, 43, , , 19, 10
2020/4/24, 116, 41, , , 26, 9
2020/4/25, 100, 44, , , 30, 9
2020/4/26, 98, 42, , , 32, 9
2020/4/27, 97, 37, , , 31, 9
2020/4/28, 93, 38, , , 33, 9
2020/4/29, 99, 43, , , 33, 8
2020/4/30, 116, 44, , , 33, 8
2020/5/1, 105, 38, , , 34, 8
2020/5/2, 104, 44, , , 36, 8
2020/5/3, 101, 39, , , 37, 8
2020/5/4, 100, 44, , , 40, 7
2020/5/5, 96, 38, , , 41, 7
2020/5/6, 100, 43, , , 36, 8
2020/5/7, 111, 44, , , 35, 7
2020/5/8, 106, 51, , , 41, 7
2020/5/9, 104, 43, , , 45, 7
2020/5/10, 109, 44, , , 33, 9
2020/5/11, 97, 37, , , 38, 7
2020/5/12, 95, 40, , , 41, 7
2020/5/13, 103, 43, 4, , 17, 5
2020/5/14, 100, 60, 4, , 12, 5
2020/5/15, 116, 78, 4, , 10, 5
2020/5/16, 135, 64, 4, , 12, 5
2020/5/17, 117, 61, 3, 3, 12, 4
2020/5/18, 109, 68, 3, 3, 12, 4
2020/5/19, 121, 70, 3, 5, 13, 4
2020/5/20, 124, 74, 4, 6, 14, 4
2020/5/21, 136, 65, 4, 3, 13, 4
2020/5/22, 116, 68, 4, 2, 10, 4
2020/5/23, 116, 74, 4, 1, 10, 4
2020/5/24, 124, 64, 3, 5, 12, 4
2020/5/25, 116, 76, 3, 1, 12, 4
2020/5/26, 138, 72, 4, 1, 7, 4
2020/5/27, 90, 68, 4, 1, 10, 5
2020/5/28, 137, 19, 4, , , 6
2020/5/29, 26, 42, 4, , , 8
2020/5/30, 71, 38, 4, , , 10
2020/5/31, 55, 32, 4, , , 8
2020/6/1, 41, , , , , 
2020/6/6, 40, 23, 4, , 4, 8
2020/6/7, 36, 23, 4, , 4, 8
2020/6/8, 35, 21, 4, , 4, 8
2020/6/9, 37, 24, 4, , 4, 8
2020/6/10, 37, 24, 4, , 1, 8
2020/6/11, 35, 20, 4, , , 8
2020/6/12, 40, 17, 4, , , 8
2020/6/13, 32, 18, 4, , , 8
2020/6/14, 34, 23, 4, , , 8
2020/6/15, 30, 19, 4, , , 8
2020/6/16, 31, 16, 4, , , 9
2020/6/17, 49, 27, 4, , , 9
2020/6/18, 38, 40, 4, , , 9
2020/6/19, 54, 34, 4, , , 8
2020/6/20, 43, 33, 4, , , 8
2020/6/21, 38, 39, 4, , , 8
2020/6/22, 46, 26, 4, , , 9
2020/6/23, 39, 21, 4, , , 8
2020/6/24, 37, 28, 4, , , 8
2020/6/25, 43, 28, 4, , , 8
2020/6/26, 40, 40, 4, , , 8
2020/6/27, 49, 28, 4, , , 8
2020/6/28, 42, 20, 4, , , 8
2020/6/29, 24, 16, 4, , , 8
2020/6/30, 22, 19, 4, , , 9
2020/1/1, 131, 76, 14, 12, 6, 21
2020/1/2, 136, 59, 37, 11, 6, 19
2020/1/3, 140, 37, 21, 10, 1, 17
2020/1/4, 128, 30, 16, 13, 1, 21
2020/1/5, 133, 35, 17, 15, 3, 22
2020/1/6, 124, 74, 17, 15, 5, 24
2020/1/7, 132, 55, 23, 12, 9, 19
2020/1/8, 112, 62, 74, 16, 10, 21
2020/1/9, 119, 75, 15, 19, 13, 23
2020/1/10, 127, 82, 17, 21, 17, 27
2020/1/11, 133, 167, 24, 20, 16, 34
2020/1/12, 128, 4, 21, 12, 13, 21
2020/1/13, 96, , 16, 11, 11, 18
2020/1/14, 68, , 20, 10, 9, 18
2020/1/15, 77, , 13, 12, 6, 20
2020/1/16, 74, , 20, 13, 4, 21
2020/1/17, 111, , 18, 15, 5, 25
2020/1/18, 137, , 20, 17, 8, 26
2020/1/19, 137, , 17, 17, 11, 34
2020/1/20, 150, , 15, 19, 12, 37
2020/1/21, 149, , 18, 20, 13, 40
2020/1/22, 141, , 15, 15, 14, 34
2020/1/23, 144, , 16, 17, 13, 32
2020/1/24, 123, , 25, 14, 13, 32
2020/1/25, 142, , 27, 17, 13, 33
2020/1/26, 139, , 24, 6, 10, 21
2020/1/27, 96, , 500, 1, 5, 21
2020/1/28, 68, , 7, 1, , 25
2020/1/29, 59, , 10, 1, , 28
2020/1/30, 110, , 11, 1, , 29
2020/1/31, 112, , 16, 1, , 30
2020/2/1, 124, , 9, 1, , 32
2020/2/2, 128, , 12, 1, , 33
2020/2/3, 124, , 9, 1, , 35
2020/2/4, 118, , 14, 1, , 33
2020/2/5, 125, , 15, 1, , 33
2020/2/6, 90, , 14, 1, , 34
2020/2/7, 95, , 15, 1, , 34
2020/2/8, 121, , 7, 1, , 34
2020/2/9, 123, , 6, 1, , 34
2020/2/10, 113, , 18, 1, , 33
2020/2/11, 123, 18, 54, 35, 3, 27
2020/2/12, 113, , 104, 60, 3, 21
2020/2/13, 118, 45, 143, 48, 4, 19
2020/2/14, 125, 64, 41, 25, 4, 19
2020/2/15, 105, 86, 76, 23, 5, 18
2020/2/16, 118, 102, 51, 46, 6, 23
2020/2/17, 152, 102, 52, 54, 6, 24
2020/2/18, 140, 100, 45, 48, 7, 26
2020/2/19, 138, 68, 31, 33, 7, 20
2020/2/20, 106, 56, 44, 30, 6, 17
2020/2/21, 75, 80, 51, 34, 6, 19
2020/2/22, 123, 88, 43, 46, 7, 24
2020/2/23, 124, 90, 41, 49, 7, 21
2020/2/24, 136, 75, 43, 54, 6, 23
2020/2/25, 103, 83, 59, 44, 6, 20
2020/2/26, 93, 78, 38, 55, 6, 22
2020/2/27, 108, 104, 46, 65, 7, 27
2020/2/28, 131, 91, 16, 54, 7, 24
2020/2/29, 118, 50, 13, 18, 6, 16
2020/3/1, 82, , , , , 
2020/3/4, 72, 61, 15, 22, 7, 13
2020/3/5, 76, 53, 16, 13, 7, 12
2020/3/6, 61, 65, 14, 15, 7, 13
2020/3/7, 71, 64, 21, 26, 7, 16
2020/3/8, 65, 69, 16, 22, 7, 16
2020/3/9, 81, 51, 16, 20, 7, 17
2020/3/10, 72, 38, 16, 13, 7, 14
2020/3/11, 48, 44, 13, 17, 6, 14
2020/3/12, 62, 59, 15, 20, 6, 14
2020/3/13, 77, 70, 18, 24, 6, 15
2020/3/14, 75, 94, 25, 41, 7, 20
